Imbalance settlement period (CET);Imbalance Price [EUR/MWh];Situation;Day-ahead Price [EUR/MWh] ;;;;;;
2020-03-03 05:00:00;14,324;Surplus;28,5;OK;0;;;;
2020-03-03 06:00:00;43,904;Deficit;35,68;OK;0;;;;
2020-03-03 07:00:00;23,132;Surplus;42,3;OK;0;;;;
2020-03-03 08:00:00;24,81866667;Surplus;45,6;OK;0;;;;
2020-03-03 09:00:00;24,81866667;Surplus;44,1;OK;0;;;;
2020-03-03 10:00:00;24,52666667;Surplus;44,1;OK;0;;;;
2020-03-03 11:00:00;57,90933333;Deficit;44;OK;0;;;;
2020-03-03 12:00:00;56,70133333;Deficit;40,18;OK;0;;;;
2020-03-03 13:00:00;56,788;Deficit;39,08;OK;0;;;;
2020-03-03 14:00:00;58,036;Deficit;41,44;OK;0;;;;
2020-03-03 15:00:00;58,17866667;Deficit;44;OK;0;;;;
2020-03-03 16:00:00;60,68;Deficit;39,84;OK;0;;;;
2020-03-03 17:00:00;58,36266667;Deficit;41,73;OK;0;;;;
2020-03-03 18:00:00;70,30933333;Deficit;55,98;OK;0;;;;
2020-03-03 19:00:00;26,864;Surplus;56,9;OK;0;;;;
2020-03-03 20:00:00;56,03333333;Deficit;43,34;OK;0;;;;
2020-03-03 21:00:00;56,56;Deficit;39,17;OK;0;;;;
2020-03-03 22:00:00;21,67066667;Surplus;35,03;OK;0;;;;
2020-03-03 23:00:00;18,80533333;Surplus;31,29;OK;0;;;;
2020-03-04 00:00:00;15,85066667;Surplus;30,1;OK;0;;;;
2020-03-04 01:00:00;35,568;Deficit;28,1;OK;0;;;;
2020-03-04 02:00:00;14,932;Surplus;27,08;OK;0;;;;
2020-03-04 03:00:00;14,67066667;Surplus;26,8;OK;0;;;;
2020-03-04 04:00:00;34,72933333;Deficit;26,8;OK;0;;;;
2020-03-04 05:00:00;40,48;Deficit;30,05;OK;0;;;;
2020-03-04 06:00:00;50,68;Deficit;36,51;OK;0;;;;
2020-03-04 07:00:00;58,48133333;Deficit;47,2;OK;0;;;;
2020-03-04 08:00:00;62,35333333;Deficit;54,75;OK;0;;;;
2020-03-04 09:00:00;62,64;Deficit;50,32;OK;0;;;;
2020-03-04 10:00:00;62,64;Deficit;44,23;OK;0;;;;
2020-03-04 11:00:00;26,78533333;Surplus;41,09;OK;0;;;;
2020-03-04 12:00:00;28,208;Surplus;37,9;OK;0;;;;
2020-03-04 13:00:00;55,50933333;Deficit;35,97;OK;0;;;;
2020-03-04 14:00:00;58,86133333;Deficit;35;OK;0;;;;
2020-03-04 15:00:00;26,78533333;Surplus;35,88;OK;0;;;;
2020-03-04 16:00:00;56,588;Deficit;39,5;OK;0;;;;
2020-03-04 17:00:00;59,272;Deficit;48,49;OK;0;;;;
2020-03-04 18:00:00;79,512;Deficit;64,7;OK;0;;;;
2020-03-04 19:00:00;80,82133333;Deficit;63,34;OK;0;;;;
2020-03-04 20:00:00;26,38266667;Surplus;43,58;OK;0;;;;
2020-03-04 21:00:00;55,636;Deficit;37,53;OK;0;;;;
2020-03-04 22:00:00;49,756;Deficit;33,92;OK;0;;;;
2020-03-04 23:00:00;44,444;Deficit;31,82;OK;0;;;;
2020-03-05 00:00:00;18,32266667;Surplus;30,24;OK;0;;;;
2020-03-05 01:00:00;17,10533333;Surplus;29,08;OK;0;;;;
2020-03-05 02:00:00;16,48533333;Surplus;28,6;OK;0;;;;
2020-03-05 03:00:00;16,31466667;Surplus;29,01;OK;0;;;;
2020-03-05 04:00:00;16,31466667;Surplus;30,1;OK;0;;;;
2020-03-05 05:00:00;18,29333333;Surplus;31,55;OK;0;;;;
2020-03-05 06:00:00;51,85733333;Deficit;37,91;OK;0;;;;
2020-03-05 07:00:00;67,04266667;Deficit;45,61;OK;0;;;;
2020-03-05 08:00:00;77,76666667;Deficit;54,64;OK;0;;;;
2020-03-05 09:00:00;71,47466667;Deficit;49,78;OK;0;;;;
2020-03-05 10:00:00;26,92533333;Surplus;42,09;OK;0;;;;
2020-03-05 11:00:00;25,01333333;Surplus;40,99;OK;0;;;;
2020-03-05 12:00:00;26,30266667;Surplus;41,97;OK;0;;;;
2020-03-05 13:00:00;51,09066667;Deficit;41;OK;0;;;;
2020-03-05 14:00:00;49,71333333;Deficit;39,93;OK;0;;;;
2020-03-05 15:00:00;50,964;Deficit;36,75;OK;0;;;;
2020-03-05 16:00:00;24,04533333;Surplus;37,03;OK;0;;;;
2020-03-05 17:00:00;29,51733333;Surplus;42,1;OK;0;;;;
2020-03-05 18:00:00;39,38533333;Surplus;61,89;OK;0;;;;
2020-03-05 19:00:00;38,55733333;Balanced;60;FALSE;1;;;;
2020-03-05 20:00:00;26,52933333;Surplus;48;OK;0;;;;
2020-03-05 21:00:00;22,84533333;Surplus;33,79;OK;0;;;;
2020-03-05 22:00:00;21,64266667;Surplus;28;OK;0;;;;
2020-03-05 23:00:00;21,53866667;Surplus;25,3;OK;0;;;;
2020-03-06 00:00:00;18,408;Surplus;24,55;OK;0;;;;
2020-03-06 01:00:00;17,70266667;Surplus;22,96;OK;0;;;;
2020-03-06 02:00:00;17,40933333;Surplus;21;OK;0;;;;
2020-03-06 03:00:00;41,20533333;Deficit;19,99;OK;0;;;;
2020-03-06 04:00:00;42,75466667;Deficit;20,22;OK;0;;;;
2020-03-06 05:00:00;44,81333333;Deficit;24,1;OK;0;;;;
2020-03-06 06:00:00;53,848;Deficit;36,41;OK;0;;;;
2020-03-06 07:00:00;63,61333333;Deficit;43,24;OK;0;;;;
2020-03-06 08:00:00;33,26133333;Surplus;50;OK;0;;;;
2020-03-06 09:00:00;30,30266667;Surplus;47,77;OK;0;;;;
2020-03-06 10:00:00;25,62133333;Surplus;42,59;OK;0;;;;
2020-03-06 11:00:00;58,22133333;Deficit;40,14;OK;0;;;;
2020-03-06 12:00:00;25,54933333;Surplus;35;OK;0;;;;
2020-03-06 13:00:00;24,95866667;Surplus;33,99;OK;0;;;;
2020-03-06 14:00:00;56,71733333;Deficit;34,9;OK;0;;;;
2020-03-06 15:00:00;52,2;Deficit;38,56;OK;0;;;;
2020-03-06 16:00:00;52,59733333;Deficit;40,82;OK;0;;;;
2020-03-06 17:00:00;59,79866667;Deficit;44;OK;0;;;;
2020-03-06 18:00:00;87,90933333;Deficit;51,99;OK;0;;;;
2020-03-06 19:00:00;85,22266667;Deficit;52,57;OK;0;;;;
2020-03-06 20:00:00;64,72666667;Deficit;44,99;OK;0;;;;
2020-03-06 21:00:00;45,404;Deficit;40;OK;0;;;;
2020-03-06 22:00:00;37,708;Deficit;33,52;OK;0;;;;
2020-03-06 23:00:00;15,40133333;Surplus;28,54;OK;0;;;;
2020-03-07 00:00:00;34,87066667;Deficit;31,01;OK;0;;;;
2020-03-07 01:00:00;32,612;Deficit;25,5;OK;0;;;;
2020-03-07 02:00:00;12,78266667;Surplus;24,51;OK;0;;;;
2020-03-07 03:00:00;28,39333333;Deficit;24,03;OK;0;;;;
2020-03-07 04:00:00;28,72;Deficit;24,47;OK;0;;;;
2020-03-07 05:00:00;34,23066667;Deficit;24,41;OK;0;;;;
2020-03-07 06:00:00;49,9;Deficit;26,25;OK;0;;;;
2020-03-07 07:00:00;58,412;Deficit;30,4;OK;0;;;;
2020-03-07 08:00:00;69,59866667;Deficit;41,7;OK;0;;;;
2020-03-07 09:00:00;63,432;Deficit;41,71;OK;0;;;;
2020-03-07 10:00:00;25,92666667;Surplus;30,4;OK;0;;;;
2020-03-07 11:00:00;57,01333333;Deficit;28,1;OK;0;;;;
2020-03-07 12:00:00;49,71333333;Deficit;27;OK;0;;;;
2020-03-07 13:00:00;48,28;Deficit;25,06;OK;0;;;;
2020-03-07 14:00:00;48,52666667;Deficit;24,94;OK;0;;;;
2020-03-07 15:00:00;51,08;Deficit;25;OK;0;;;;
2020-03-07 16:00:00;57,98;Deficit;29,54;OK;0;;;;
2020-03-07 17:00:00;26,78533333;Surplus;35,79;OK;0;;;;
2020-03-07 18:00:00;31,648;Surplus;43,68;OK;0;;;;
2020-03-07 19:00:00;32,00133333;Surplus;41,16;OK;0;;;;
2020-03-07 20:00:00;28,604;Surplus;35;OK;0;;;;
2020-03-07 21:00:00;27,36533333;Surplus;27,17;FALSE;1;;;;
2020-03-07 22:00:00;47,61066667;Deficit;28,24;OK;0;;;;
2020-03-07 23:00:00;40,53866667;Deficit;24,9;OK;0;;;;
2020-03-08 00:00:00;44,04533333;Deficit;20,8;OK;0;;;;
2020-03-08 01:00:00;36,22133333;Deficit;16,82;OK;0;;;;
2020-03-08 02:00:00;34,81333333;Deficit;12,22;OK;0;;;;
2020-03-08 03:00:00;34,132;Deficit;9,24;OK;0;;;;
2020-03-08 04:00:00;34,75733333;Deficit;8,74;OK;0;;;;
2020-03-08 05:00:00;14,85866667;Surplus;8,93;FALSE;1;;;;
2020-03-08 06:00:00;15,97866667;Surplus;8,67;FALSE;1;;;;
2020-03-08 07:00:00;18,50533333;Surplus;9,78;FALSE;1;;;;
2020-03-08 08:00:00;25,384;Surplus;10,06;FALSE;1;;;;
2020-03-08 09:00:00;25,39066667;Surplus;13,24;FALSE;1;;;;
2020-03-08 10:00:00;20,204;Surplus;14,34;FALSE;1;;;;
2020-03-08 11:00:00;19,64133333;Surplus;15;FALSE;1;;;;
2020-03-08 12:00:00;18,284;Surplus;16,64;FALSE;1;;;;
2020-03-08 13:00:00;16,448;Surplus;10,72;FALSE;1;;;;
2020-03-08 14:00:00;17,51466667;Surplus;10,61;FALSE;1;;;;
2020-03-08 15:00:00;17,692;Surplus;13,03;FALSE;1;;;;
2020-03-08 16:00:00;20,908;Surplus;24,51;OK;0;;;;
2020-03-08 17:00:00;25,208;Surplus;31,7;OK;0;;;;
2020-03-08 18:00:00;30,54;Surplus;41,1;OK;0;;;;
2020-03-08 19:00:00;25,056;Surplus;46,75;OK;0;;;;
2020-03-08 20:00:00;49,71333333;Deficit;41,15;OK;0;;;;
2020-03-08 21:00:00;38,592;Deficit;40,81;FALSE;1;;;;
2020-03-08 22:00:00;37,70666667;Deficit;34,99;OK;0;;;;
2020-03-08 23:00:00;33,03466667;Deficit;30,41;OK;0;;;;
2020-03-09 00:00:00;12,66133333;Surplus;25,02;OK;0;;;;
2020-03-09 01:00:00;10,23866667;Surplus;30,45;OK;0;;;;
2020-03-09 02:00:00;7,438666667;Surplus;25,09;OK;0;;;;
2020-03-09 03:00:00;5,625333333;Surplus;24,77;OK;0;;;;
2020-03-09 04:00:00;5,908;Surplus;29,9;OK;0;;;;
2020-03-09 05:00:00;6,206666667;Surplus;35;OK;0;;;;
2020-03-09 06:00:00;6,121333333;Surplus;40;OK;0;;;;
2020-03-09 07:00:00;13,892;Deficit;46,99;FALSE;1;;;;
2020-03-09 08:00:00;7,045333333;Surplus;50,27;OK;0;;;;
2020-03-09 09:00:00;18,80666667;Deficit;50;FALSE;1;;;;
2020-03-09 10:00:00;20,36933333;Deficit;45;FALSE;1;;;;
2020-03-09 11:00:00;21,30666667;Deficit;45;FALSE;1;;;;
2020-03-09 12:00:00;23,636;Deficit;42;FALSE;1;;;;
2020-03-09 13:00:00;6,525333333;Surplus;42;OK;0;;;;
2020-03-09 14:00:00;6,976;Surplus;44;OK;0;;;;
2020-03-09 15:00:00;9,232;Surplus;47,41;OK;0;;;;
2020-03-09 16:00:00;16,91333333;Surplus;50;OK;0;;;;
2020-03-09 17:00:00;42,776;Deficit;53,68;FALSE;1;;;;
2020-03-09 18:00:00;25,01866667;Surplus;63,34;OK;0;;;;
2020-03-09 19:00:00;28,45866667;Surplus;66,02;OK;0;;;;
2020-03-09 20:00:00;25,04933333;Surplus;54,68;OK;0;;;;
2020-03-09 21:00:00;24,84266667;Surplus;45;OK;0;;;;
2020-03-09 22:00:00;21,3;Surplus;40,08;OK;0;;;;
2020-03-09 23:00:00;20,584;Surplus;26,81;OK;0;;;;
2020-03-10 00:00:00;35,53733333;Deficit;24,06;OK;0;;;;
2020-03-10 01:00:00;18,536;Surplus;23,7;OK;0;;;;
2020-03-10 02:00:00;35,63866667;Deficit;21,77;OK;0;;;;
2020-03-10 03:00:00;35,18266667;Deficit;15,91;OK;0;;;;
2020-03-10 04:00:00;42,47066667;Deficit;13,06;OK;0;;;;
2020-03-10 05:00:00;48,16133333;Deficit;19,08;OK;0;;;;
2020-03-10 06:00:00;54,89066667;Deficit;34,19;OK;0;;;;
2020-03-10 07:00:00;31,67333333;Surplus;35,73;OK;0;;;;
2020-03-10 08:00:00;30,60133333;Surplus;34,99;OK;0;;;;
2020-03-10 09:00:00;30,43733333;Surplus;32,53;OK;0;;;;
2020-03-10 10:00:00;27,39333333;Surplus;31,62;OK;0;;;;
2020-03-10 11:00:00;27,39333333;Surplus;34,95;OK;0;;;;
2020-03-10 12:00:00;59,65733333;Deficit;34,77;OK;0;;;;
2020-03-10 13:00:00;59,65733333;Deficit;34,97;OK;0;;;;
2020-03-10 14:00:00;62,49733333;Deficit;35;OK;0;;;;
2020-03-10 15:00:00;28,86;Surplus;35,85;OK;0;;;;
2020-03-10 16:00:00;30,43733333;Surplus;39,16;OK;0;;;;
2020-03-10 17:00:00;32,67733333;Surplus;39,17;OK;0;;;;
2020-03-10 18:00:00;38,55733333;Surplus;58;OK;0;;;;
2020-03-10 19:00:00;40,18933333;Surplus;58;OK;0;;;;
2020-03-10 20:00:00;33,28533333;Surplus;44,09;OK;0;;;;
2020-03-10 21:00:00;30,124;Surplus;45;OK;0;;;;
2020-03-10 22:00:00;26,54533333;Surplus;27,42;OK;0;;;;
2020-03-10 23:00:00;17,656;Surplus;23,34;OK;0;;;;
2020-03-11 00:00:00;14,64666667;Surplus;33,28;OK;0;;;;
2020-03-11 01:00:00;14,42666667;Balanced;28;FALSE;1;;;;
2020-03-11 02:00:00;13,252;Surplus;30,1;OK;0;;;;
2020-03-11 03:00:00;22,59733333;Deficit;19,08;OK;0;;;;
2020-03-11 04:00:00;17,624;Deficit;28;FALSE;1;;;;
2020-03-11 05:00:00;25,75466667;Deficit;30,1;FALSE;1;;;;
2020-03-11 06:00:00;45,55066667;Deficit;40,9;OK;0;;;;
2020-03-11 07:00:00;50,75066667;Deficit;44;OK;0;;;;
2020-03-11 08:00:00;49,7;Deficit;45;OK;0;;;;
2020-03-11 09:00:00;19,80266667;Surplus;37,7;OK;0;;;;
2020-03-11 10:00:00;19,248;Surplus;36,29;OK;0;;;;
2020-03-11 11:00:00;49,64266667;Deficit;34,87;OK;0;;;;
2020-03-11 12:00:00;49,38666667;Deficit;31;OK;0;;;;
2020-03-11 13:00:00;49,67066667;Deficit;30,99;OK;0;;;;
2020-03-11 14:00:00;49,71333333;Deficit;32,89;OK;0;;;;
2020-03-11 15:00:00;21,82266667;Surplus;36,89;OK;0;;;;
2020-03-11 16:00:00;23,83866667;Surplus;36,13;OK;0;;;;
2020-03-11 17:00:00;55,636;Deficit;37,65;OK;0;;;;
2020-03-11 18:00:00;82,384;Deficit;59,2;OK;0;;;;
2020-03-11 19:00:00;80,11066667;Deficit;63,14;OK;0;;;;
2020-03-11 20:00:00;59,272;Deficit;52;OK;0;;;;
2020-03-11 21:00:00;60,04533333;Deficit;44;OK;0;;;;
2020-03-11 22:00:00;36,808;Deficit;36,89;FALSE;1;;;;
2020-03-11 23:00:00;31,04133333;Deficit;34,6;FALSE;1;;;;
2020-03-12 00:00:00;20,25866667;Surplus;35,83;OK;0;;;;
2020-03-12 01:00:00;39,77066667;Deficit;31,5;OK;0;;;;
2020-03-12 02:00:00;42,75466667;Deficit;30,21;OK;0;;;;
2020-03-12 03:00:00;26,484;Deficit;30,21;FALSE;1;;;;
2020-03-12 04:00:00;37,17866667;Deficit;30;OK;0;;;;
2020-03-12 05:00:00;42,75466667;Deficit;31,5;OK;0;;;;
2020-03-12 06:00:00;58,09466667;Deficit;40;OK;0;;;;
2020-03-12 07:00:00;62,49733333;Deficit;43,94;OK;0;;;;
2020-03-12 08:00:00;63,91866667;Deficit;49,14;OK;0;;;;
2020-03-12 09:00:00;53,54933333;Deficit;44;OK;0;;;;
2020-03-12 10:00:00;51,54666667;Deficit;38;OK;0;;;;
2020-03-12 11:00:00;49,528;Deficit;37,78;OK;0;;;;
2020-03-12 12:00:00;44,03333333;Deficit;34,59;OK;0;;;;
2020-03-12 13:00:00;42,156;Deficit;33,89;OK;0;;;;
2020-03-12 14:00:00;43,74133333;Deficit;35,77;OK;0;;;;
2020-03-12 15:00:00;49,76266667;Deficit;37,81;OK;0;;;;
2020-03-12 16:00:00;21,99333333;Surplus;40,86;OK;0;;;;
2020-03-12 17:00:00;53,47866667;Deficit;44,03;OK;0;;;;
2020-03-12 18:00:00;84,088;Deficit;59;OK;0;;;;
2020-03-12 19:00:00;89,684;Deficit;60,55;OK;0;;;;
2020-03-12 20:00:00;70,66533333;Deficit;52;OK;0;;;;
2020-03-12 21:00:00;62,49733333;Deficit;43,58;OK;0;;;;
2020-03-12 22:00:00;52,39733333;Deficit;37,14;OK;0;;;;
2020-03-12 23:00:00;49,14533333;Deficit;32,52;OK;0;;;;
2020-03-13 00:00:00;50,89333333;Deficit;24,28;OK;0;;;;
2020-03-13 01:00:00;44,74266667;Deficit;22,81;OK;0;;;;
2020-03-13 02:00:00;40,58266667;Deficit;21;OK;0;;;;
2020-03-13 03:00:00;39,976;Deficit;20,5;OK;0;;;;
2020-03-13 04:00:00;39,65733333;Deficit;20,5;OK;0;;;;
2020-03-13 05:00:00;19,17466667;Surplus;24,77;OK;0;;;;
2020-03-13 06:00:00;56,816;Deficit;37,25;OK;0;;;;
2020-03-13 07:00:00;62,412;Deficit;38,21;OK;0;;;;
2020-03-13 08:00:00;69,79866667;Deficit;38,41;OK;0;;;;
2020-03-13 09:00:00;62,49733333;Deficit;38,1;OK;0;;;;
2020-03-13 10:00:00;53,97466667;Deficit;36,27;OK;0;;;;
2020-03-13 11:00:00;53,66266667;Deficit;35;OK;0;;;;
2020-03-13 12:00:00;49,13066667;Deficit;31,44;OK;0;;;;
2020-03-13 13:00:00;48,13733333;Deficit;31;OK;0;;;;
2020-03-13 14:00:00;50,80666667;Deficit;32,64;OK;0;;;;
2020-03-13 15:00:00;53,70533333;Deficit;34,25;OK;0;;;;
2020-03-13 16:00:00;24,87333333;Surplus;37,28;OK;0;;;;
2020-03-13 17:00:00;26,80266667;Surplus;38,21;OK;0;;;;
2020-03-13 18:00:00;35,91466667;Balanced;44,16;FALSE;1;;;;
2020-03-13 19:00:00;86,00533333;Deficit;44,2;OK;0;;;;
2020-03-13 20:00:00;73,86;Deficit;38,41;OK;0;;;;
2020-03-13 21:00:00;61,9;Deficit;37,4;OK;0;;;;
2020-03-13 22:00:00;22,60933333;Surplus;36,99;OK;0;;;;
2020-03-13 23:00:00;46,19066667;Deficit;35,35;OK;0;;;;
2020-03-14 00:00:00;34,48666667;Deficit;34,29;OK;0;;;;
2020-03-14 01:00:00;13,88533333;Surplus;32,04;OK;0;;;;
2020-03-14 02:00:00;12,78266667;Surplus;31,43;OK;0;;;;
2020-03-14 03:00:00;29,11866667;Deficit;29,05;OK;0;;;;
2020-03-14 04:00:00;29,11866667;Deficit;29,27;FALSE;1;;;;
2020-03-14 05:00:00;15,07866667;Surplus;31,15;OK;0;;;;
2020-03-14 06:00:00;22,67466667;Surplus;34,61;OK;0;;;;
2020-03-14 07:00:00;23,26;Surplus;34,9;OK;0;;;;
2020-03-14 08:00:00;54,55733333;Deficit;38,9;OK;0;;;;
2020-03-14 09:00:00;54,116;Deficit;38;OK;0;;;;
2020-03-14 10:00:00;51,51866667;Deficit;38,91;OK;0;;;;
2020-03-14 11:00:00;46,96133333;Deficit;39,28;OK;0;;;;
2020-03-14 12:00:00;42,02533333;Deficit;35,87;OK;0;;;;
2020-03-14 13:00:00;44,03333333;Deficit;34,61;OK;0;;;;
2020-03-14 14:00:00;43,57466667;Deficit;35,27;OK;0;;;;
2020-03-14 15:00:00;45,24;Deficit;37;OK;0;;;;
2020-03-14 16:00:00;22,69333333;Surplus;37,4;OK;0;;;;
2020-03-14 17:00:00;23,26;Surplus;38,77;OK;0;;;;
2020-03-14 18:00:00;26,88133333;Surplus;38,91;OK;0;;;;
2020-03-14 19:00:00;26,90666667;Surplus;38,91;OK;0;;;;
2020-03-14 20:00:00;25,71733333;Surplus;35,87;OK;0;;;;
2020-03-14 21:00:00;22,76666667;Surplus;35,87;OK;0;;;;
2020-03-14 22:00:00;22,51733333;Surplus;31,93;OK;0;;;;
2020-03-14 23:00:00;50,212;Deficit;26,1;OK;0;;;;
2020-03-15 00:00:00;48,70533333;Deficit;20,01;OK;0;;;;
2020-03-15 01:00:00;45,50933333;Deficit;10,71;OK;0;;;;
2020-03-15 02:00:00;44,64266667;Deficit;7,97;OK;0;;;;
2020-03-15 03:00:00;41,26266667;Deficit;7,28;OK;0;;;;
2020-03-15 04:00:00;17,81733333;Surplus;6,45;FALSE;1;;;;
2020-03-15 05:00:00;44,24533333;Balanced;6,23;OK;0;;;;
2020-03-15 06:00:00;21,06933333;Surplus;7,07;FALSE;1;;;;
2020-03-15 07:00:00;21,24533333;Surplus;6,15;FALSE;1;;;;
2020-03-15 08:00:00;23,68;Surplus;5,21;FALSE;1;;;;
2020-03-15 09:00:00;23,132;Surplus;5,94;FALSE;1;;;;
2020-03-15 10:00:00;25,63466667;Surplus;1,58;FALSE;1;;;;
2020-03-15 11:00:00;26,42533333;Surplus;-3;FALSE;1;;;;
2020-03-15 12:00:00;24,888;Surplus;-18,49;FALSE;1;;;;
2020-03-15 13:00:00;23,32;Surplus;-19,92;FALSE;1;;;;
2020-03-15 14:00:00;23,404;Surplus;-18,7;FALSE;1;;;;
2020-03-15 15:00:00;24,91466667;Surplus;-0,94;FALSE;1;;;;
2020-03-15 16:00:00;26,076;Surplus;2,71;FALSE;1;;;;
2020-03-15 17:00:00;27,1;Surplus;14,28;FALSE;1;;;;
2020-03-15 18:00:00;25,78133333;Surplus;26;OK;0;;;;
2020-03-15 19:00:00;23,68666667;Surplus;36,86;OK;0;;;;
2020-03-15 20:00:00;21,83466667;Surplus;31,2;OK;0;;;;
2020-03-15 21:00:00;50,94933333;Deficit;31,2;OK;0;;;;
2020-03-15 22:00:00;45,352;Deficit;30,18;OK;0;;;;
2020-03-15 23:00:00;37,072;Deficit;25,11;OK;0;;;;
2020-03-16 00:00:00;12,18133333;Surplus;21,1;OK;0;;;;
2020-03-16 01:00:00;6,518666667;Surplus;20,16;OK;0;;;;
2020-03-16 02:00:00;4,852;Surplus;20,09;OK;0;;;;
2020-03-16 03:00:00;10,34133333;Deficit;20;FALSE;1;;;;
2020-03-16 04:00:00;9,161333333;Deficit;19,92;FALSE;1;;;;
2020-03-16 05:00:00;8,849333333;Deficit;22,4;FALSE;1;;;;
2020-03-16 06:00:00;10,04266667;Deficit;36,38;FALSE;1;;;;
2020-03-16 07:00:00;8,736;Deficit;38,34;FALSE;1;;;;
2020-03-16 08:00:00;7,4;Deficit;37,83;FALSE;1;;;;
2020-03-16 09:00:00;8,437333333;Deficit;34;FALSE;1;;;;
2020-03-16 10:00:00;2,244;Deficit;28,93;FALSE;1;;;;
2020-03-16 11:00:00;#VALUE!;Deficit;27,9;#VALUE!;#VALUE!;;;;
2020-03-16 12:00:00;#VALUE!;Deficit;24,83;#VALUE!;#VALUE!;;;;
2020-03-16 13:00:00;#VALUE!;Surplus;25;#VALUE!;#VALUE!;;;;
2020-03-16 14:00:00;#VALUE!;Surplus;28,8;#VALUE!;#VALUE!;;;;
2020-03-16 15:00:00;#VALUE!;Surplus;30,07;#VALUE!;#VALUE!;;;;
2020-03-16 16:00:00;1,649333333;Surplus;35,8;OK;0;;;;
2020-03-16 17:00:00;8,693333333;Surplus;37,25;OK;0;;;;
2020-03-16 18:00:00;15,82666667;Surplus;52,66;OK;0;;;;
2020-03-16 19:00:00;22,43866667;Surplus;61,93;OK;0;;;;
2020-03-16 20:00:00;18,99333333;Surplus;47;OK;0;;;;
2020-03-16 21:00:00;18,99333333;Surplus;41,52;OK;0;;;;
2020-03-16 22:00:00;42,868;Deficit;37,99;OK;0;;;;
2020-03-16 23:00:00;35,66666667;Deficit;34;OK;0;;;;
2020-03-17 00:00:00;29,96933333;Deficit;30;FALSE;1;;;;
2020-03-17 01:00:00;28,63466667;Deficit;23,5;OK;0;;;;
2020-03-17 02:00:00;28,536;Deficit;23,06;OK;0;;;;
2020-03-17 03:00:00;28,40666667;Deficit;22,71;OK;0;;;;
2020-03-17 04:00:00;28,29466667;Deficit;23;OK;0;;;;
2020-03-17 05:00:00;31,81733333;Deficit;25;OK;0;;;;
2020-03-17 06:00:00;22,14533333;Surplus;34,86;OK;0;;;;
2020-03-17 07:00:00;23,33866667;Surplus;41;OK;0;;;;
2020-03-17 08:00:00;53,73333333;Deficit;37,4;OK;0;;;;
2020-03-17 09:00:00;48,292;Deficit;34,41;OK;0;;;;
2020-03-17 10:00:00;41,09333333;Deficit;29,32;OK;0;;;;
2020-03-17 11:00:00;39,62933333;Deficit;28,48;OK;0;;;;
2020-03-17 12:00:00;35,26933333;Deficit;25,59;OK;0;;;;
2020-03-17 13:00:00;35,50933333;Deficit;25;OK;0;;;;
2020-03-17 14:00:00;17,532;Surplus;26,76;OK;0;;;;
2020-03-17 15:00:00;18,30533333;Surplus;34;OK;0;;;;
2020-03-17 16:00:00;50,84933333;Balanced;36;OK;0;;;;
2020-03-17 17:00:00;52,90933333;Deficit;36;OK;0;;;;
2020-03-17 18:00:00;74,79733333;Deficit;45,23;OK;0;;;;
2020-03-17 19:00:00;87,96533333;Deficit;48;OK;0;;;;
2020-03-17 20:00:00;66,75733333;Deficit;40;OK;0;;;;
2020-03-17 21:00:00;58,976;Deficit;37,12;OK;0;;;;
2020-03-17 22:00:00;23,12533333;Surplus;30,5;OK;0;;;;
2020-03-17 23:00:00;48,292;Deficit;29,7;OK;0;;;;
2020-03-18 00:00:00;42,612;Deficit;23,8;OK;0;;;;
2020-03-18 01:00:00;33,38;Deficit;23,01;OK;0;;;;
2020-03-18 02:00:00;32,75466667;Deficit;21,01;OK;0;;;;
2020-03-18 03:00:00;32,25733333;Deficit;23,5;OK;0;;;;
2020-03-18 04:00:00;32,668;Deficit;22,9;OK;0;;;;
2020-03-18 05:00:00;35,50933333;Deficit;28,46;OK;0;;;;
2020-03-18 06:00:00;49,51466667;Deficit;35;OK;0;;;;
2020-03-18 07:00:00;58,236;Deficit;35,16;OK;0;;;;
2020-03-18 08:00:00;53,124;Deficit;30;OK;0;;;;
2020-03-18 09:00:00;48,87466667;Deficit;25,98;OK;0;;;;
2020-03-18 10:00:00;39,048;Deficit;23,5;OK;0;;;;
2020-03-18 11:00:00;37,94266667;Deficit;23,02;OK;0;;;;
2020-03-18 12:00:00;15,57733333;Surplus;22,02;OK;0;;;;
2020-03-18 13:00:00;15,21866667;Surplus;22,08;OK;0;;;;
2020-03-18 14:00:00;16,28933333;Surplus;21,8;OK;0;;;;
2020-03-18 15:00:00;21,816;Surplus;24,76;OK;0;;;;
2020-03-18 16:00:00;25,21733333;Surplus;28,99;OK;0;;;;
2020-03-18 17:00:00;23,34;Surplus;33;OK;0;;;;
2020-03-18 18:00:00;30,59733333;Surplus;37,56;OK;0;;;;
2020-03-18 19:00:00;68,17866667;Deficit;41,07;OK;0;;;;
2020-03-18 20:00:00;24,34933333;Surplus;35,4;OK;0;;;;
2020-03-18 21:00:00;22,596;Surplus;33,7;OK;0;;;;
2020-03-18 22:00:00;18,56666667;Surplus;31,83;OK;0;;;;
2020-03-18 23:00:00;18,07866667;Surplus;29,06;OK;0;;;;
2020-03-19 00:00:00;14,488;Surplus;26,67;OK;0;;;;
2020-03-19 01:00:00;32,684;Deficit;24;OK;0;;;;
2020-03-19 02:00:00;12,78933333;Surplus;22,99;OK;0;;;;
